word,first,last,len,prefix,cls,suffix
shindies,s,s,8,d,ie,s
shinier,s,r,7,n,ie,r
shiniest,s,t,8,n,ie,s
shinneries,s,s,10,r,ie,s
shinnied,s,d,8,n,ie,d
shinnies,s,s,8,n,ie,s
shirtier,s,r,8,t,ie,r
shirtiest,s,t,9,t,ie,s
shittier,s,r,8,t,ie,r
shittiest,s,t,9,t,ie,s
shivareeing,s,g,11,e,ei,n
shlemiehl,s,l,9,m,ie,h
shlemiel,s,l,8,m,ie,l
shlemiels,s,s,9,m,ie,l
shmaltzier,s,r,10,z,ie,r
shmaltziest,s,t,11,z,ie,s
shoalier,s,r,8,l,ie,r
shoaliest,s,t,9,l,ie,s
shoddied,s,d,8,d,ie,d
shoddier,s,r,8,d,ie,r
shoddies,s,s,8,d,ie,s
shoddiest,s,t,9,d,ie,s
shoeing,s,g,7,o,ei,n
shoeingsmith,s,h,12,o,ei,n
shoggie,s,e,7,g,ie,
shooflies,s,s,9,l,ie,s
shoopiltie,s,e,10,t,ie,
shoppier,s,r,8,p,ie,r
shoppiest,s,t,9,p,ie,s
shortie,s,e,7,t,ie,
shorties,s,s,8,t,ie,s
showerier,s,r,9,r,ie,r
showeriest,s,t,10,r,ie,s
showier,s,r,7,w,ie,r
showiest,s,t,8,w,ie,s
showpiece,s,e,9,p,ie,c
showpieces,s,s,10,p,ie,c
shrewdie,s,e,8,d,ie,
shriek,s,k,6,r,ie,k
shrieked,s,d,8,r,ie,k
shrieker,s,r,8,r,ie,k
shriekery,s,y,9,r,ie,k
shriekers,s,s,9,r,ie,k
shrieky,s,y,7,r,ie,k
shriekier,s,r,9,r,ie,k
shriekier,s,r,9,,ie,r
shriekiest,s,t,10,r,ie,k
shriekiest,s,t,10,,ie,s
shriekily,s,y,9,r,ie,k
shriekiness,s,s,11,r,ie,k
shrieking,s,g,9,r,ie,k
shriekingly,s,y,11,r,ie,k
shriekproof,s,f,11,r,ie,k
shrieks,s,s,7,r,ie,k
shrieval,s,l,8,r,ie,v
shrievalty,s,y,10,r,ie,v
shrievalties,s,s,12,r,ie,v
shrievalties,s,s,12,t,ie,s
shrieve,s,e,7,r,ie,v
shrieved,s,d,8,r,ie,v
shrieves,s,s,8,r,ie,v
shrieving,s,g,9,r,ie,v
shrimpier,s,r,9,p,ie,r
shrimpiest,s,t,10,p,ie,s
shrubberies,s,s,11,r,ie,s
shrubbier,s,r,9,b,ie,r
shrubbiest,s,t,10,b,ie,s
shtreimel,s,l,9,r,ei,m
sialosemeiology,s,y,15,m,ei,o
sicilienne,s,e,10,l,ie,n
sickie,s,e,6,k,ie,
sicklied,s,d,8,l,ie,d
sicklier,s,r,8,l,ie,r
sicklies,s,s,8,l,ie,s
sickliest,s,t,9,l,ie,s
sycophancies,s,s,12,c,ie,s
sidepiece,s,e,9,p,ie,c
sidepieces,s,s,10,p,ie,c
sydneian,s,n,8,n,ei,a
sie,s,e,3,s,ie,
siecle,s,e,6,s,ie,c
siecles,s,s,7,s,ie,c
siege,s,e,5,s,ie,g
siegeable,s,e,9,s,ie,g
siegecraft,s,t,10,s,ie,g
sieged,s,d,6,s,ie,g
siegenite,s,e,9,s,ie,g
sieger,s,r,6,s,ie,g
sieges,s,s,6,s,ie,g
siegework,s,k,9,s,ie,g
siegfried,s,d,9,s,ie,g
siegfried,s,d,9,r,ie,d
sieging,s,g,7,s,ie,g
sieglingia,s,a,10,s,ie,g
siegmund,s,d,8,s,ie,g
siegurd,s,d,7,s,ie,g
siemens,s,s,7,s,ie,m
siena,s,a,5,s,ie,n
sienese,s,e,7,s,ie,n
sienite,s,e,7,s,ie,n
sienites,s,s,8,s,ie,n
sienitic,s,c,8,s,ie,n
sienna,s,a,6,s,ie,n
siennas,s,s,7,s,ie,n
sier,s,r,4,s,ie,r
siering,s,g,7,s,ie,r
sierozem,s,m,8,s,ie,r
sierozems,s,s,9,s,ie,r
sierra,s,a,6,s,ie,r
sierran,s,n,7,s,ie,r
sierras,s,s,7,s,ie,r
siest,s,t,5,s,ie,s
siesta,s,a,6,s,ie,s
siestaland,s,d,10,s,ie,s
siestas,s,s,7,s,ie,s
sieur,s,r,5,s,ie,u
sieurs,s,s,6,s,ie,u
sieva,s,a,5,s,ie,v
sieve,s,e,5,s,ie,v
sieved,s,d,6,s,ie,v
sieveful,s,l,8,s,ie,v
sievelike,s,e,9,s,ie,v
sievelikeness,s,s,13,s,ie,v
siever,s,r,6,s,ie,v
sieversia,s,a,9,s,ie,v
sieves,s,s,6,s,ie,v
sievy,s,y,5,s,ie,v
sieving,s,g,7,s,ie,v
sievings,s,s,8,s,ie,v
sightlier,s,r,9,l,ie,r
sightliest,s,t,10,l,ie,s
sightseeing,s,g,11,e,ei,n
signalities,s,s,11,t,ie,s
signatories,s,s,11,r,ie,s
significancies,s,s,14,c,ie,s
signifie,s,e,8,f,ie,
signified,s,d,9,f,ie,d
signifier,s,r,9,f,ie,r
signifies,s,s,9,f,ie,s
signiories,s,s,10,r,ie,s
signories,s,s,9,r,ie,s
silicified,s,d,10,f,ie,d
silicifies,s,s,10,f,ie,s
silkie,s,e,6,k,ie,
silkier,s,r,7,k,ie,r
silkiest,s,t,8,k,ie,s
syllabaries,s,s,11,r,ie,s
syllabified,s,d,11,f,ie,d
syllabifies,s,s,11,f,ie,s
sillier,s,r,7,l,ie,r
sillies,s,s,7,l,ie,s
silliest,s,t,8,l,ie,s
siltier,s,r,7,t,ie,r
siltiest,s,t,8,t,ie,s
siluroidei,s,i,10,d,ei,
silverberries,s,s,13,r,ie,s
silverier,s,r,9,r,ie,r
silveriest,s,t,10,r,ie,s
symbolofideism,s,m,14,d,ei,s
simiesque,s,e,9,m,ie,s
similarities,s,s,12,t,ie,s
symmetries,s,s,10,r,ie,s
simonies,s,s,8,n,ie,s
sympathetectomies,s,s,17,m,ie,s
sympathies,s,s,10,h,ie,s
sympatries,s,s,10,r,ie,s
symphonies,s,s,10,n,ie,s
sympiesometer,s,r,13,p,ie,s
simplicities,s,s,12,t,ie,s
simplified,s,d,10,f,ie,d
simplifiedly,s,y,12,f,ie,d
simplifier,s,r,10,f,ie,r
simplifiers,s,s,11,f,ie,r
simplifies,s,s,10,f,ie,s
symptomatologies,s,s,16,g,ie,s
simultaneity,s,y,12,n,ei,t
synapheia,s,a,9,h,ei,a
synaxaries,s,s,10,r,ie,s
syncarpies,s,s,10,p,ie,s
sincerities,s,s,11,t,ie,s
synchroneity,s,y,12,n,ei,t
synchronies,s,s,11,n,ie,s
syndesmies,s,s,10,m,ie,s
syneidesis,s,s,10,n,ei,d
synergies,s,s,9,g,ie,s
sinfonie,s,e,8,n,ie,
sinfonietta,s,a,11,n,ie,t
syngamies,s,s,9,m,ie,s
singeing,s,g,8,g,ei,n
singeingly,s,y,10,g,ei,n
syngeneic,s,c,9,n,ei,c
singerie,s,e,8,r,ie,
singspiel,s,l,9,p,ie,l
singularities,s,s,13,t,ie,s
sinkfield,s,d,9,f,ie,l
sinologies,s,s,10,g,ie,s
synonymies,s,s,10,m,ie,s
sinopie,s,e,7,p,ie,
syntalities,s,s,11,t,ie,s
syntonies,s,s,9,n,ie,s
sinuosities,s,s,11,t,ie,s
sirenoidei,s,i,10,d,ei,
sissier,s,r,7,s,ie,r
sissies,s,s,7,s,ie,s
sissiest,s,t,8,s,ie,s
sissified,s,d,9,f,ie,d
sitient,s,t,7,t,ie,n
sitologies,s,s,10,g,ie,s
sitzkrieg,s,g,9,r,ie,g
sixties,s,s,7,t,ie,s
sixtieth,s,h,8,t,ie,t
sixtieths,s,s,9,t,ie,t
sizeine,s,e,7,z,ei,n
sizier,s,r,6,z,ie,r
siziest,s,t,7,z,ie,s
siziests,s,s,8,z,ie,s
syzygies,s,s,8,g,ie,s
skaffie,s,e,7,f,ie,
skaillie,s,e,8,l,ie,
skeeing,s,g,7,e,ei,n
skeenyie,s,e,8,y,ie,
skeich,s,h,6,k,ei,c
skeif,s,f,5,k,ei,f
skeigh,s,h,6,k,ei,g
skeighish,s,h,9,k,ei,g
skeily,s,y,6,k,ei,l
skein,s,n,5,k,ei,n
skeined,s,d,7,k,ei,n
skeiner,s,r,7,k,ei,n
skeining,s,g,8,k,ei,n
skeins,s,s,6,k,ei,n
skeipp,s,p,6,k,ei,p
skerries,s,s,8,r,ie,s
sketchier,s,r,9,h,ie,r
sketchiest,s,t,10,h,ie,s
skiddier,s,r,8,d,ie,r
skiddiest,s,t,9,d,ie,s
skiech,s,h,6,k,ie,c
skied,s,d,5,k,ie,d
skiegh,s,h,6,k,ie,g
skiey,s,y,5,k,ie,y
skieppe,s,e,7,k,ie,p
skiepper,s,r,8,k,ie,p
skier,s,r,5,k,ie,r
skiers,s,s,6,k,ie,r
skies,s,s,5,k,ie,s
skieur,s,r,6,k,ie,u
skimpier,s,r,8,p,ie,r
skimpiest,s,t,9,p,ie,s
skinneries,s,s,10,r,ie,s
skinnier,s,r,8,n,ie,r
skinniest,s,t,9,n,ie,s
skitterier,s,r,10,r,ie,r
skitteriest,s,t,11,r,ie,s
skivie,s,e,6,v,ie,
skivies,s,s,7,v,ie,s
skivvies,s,s,8,v,ie,s
skiwies,s,s,7,w,ie,s
skreigh,s,h,7,r,ei,g
skreighed,s,d,9,r,ei,g
skreighing,s,g,10,r,ei,g
skreighs,s,s,8,r,ei,g
skullduggeries,s,s,14,r,ie,s
slackie,s,e,7,k,ie,
slaggier,s,r,8,g,ie,r
slaggiest,s,t,9,g,ie,s
slakier,s,r,7,k,ie,r
slakiest,s,t,8,k,ie,s
slangier,s,r,8,g,ie,r
slangiest,s,t,9,g,ie,s
slapdasheries,s,s,13,r,ie,s
slaphappier,s,r,11,p,ie,r
slaphappiest,s,t,12,p,ie,s
slatier,s,r,7,t,ie,r
slatiest,s,t,8,t,ie,s
slatified,s,d,9,f,ie,d
slaveries,s,s,9,r,ie,s
slavocracies,s,s,12,c,ie,s
sleazier,s,r,8,z,ie,r
sleaziest,s,t,9,z,ie,s
sleekier,s,r,8,k,ie,r
sleekiest,s,t,9,k,ie,s
sleepier,s,r,8,p,ie,r
sleepiest,s,t,9,p,ie,s
sleetier,s,r,8,t,ie,r
sleetiest,s,t,9,t,ie,s
sleided,s,d,7,l,ei,d
sleigh,s,h,6,l,ei,g
sleighed,s,d,8,l,ei,g
sleigher,s,r,8,l,ei,g
sleighers,s,s,9,l,ei,g
sleighing,s,g,9,l,ei,g
sleighs,s,s,7,l,ei,g
sleight,s,t,7,l,ei,g
sleightful,s,l,10,l,ei,g
sleighty,s,y,8,l,ei,g
sleightness,s,s,11,l,ei,g
sleights,s,s,8,l,ei,g
slier,s,r,5,l,ie,r
sliest,s,t,6,l,ie,s
slightier,s,r,9,t,ie,r
slightiest,s,t,10,t,ie,s
slimier,s,r,7,m,ie,r
slimiest,s,t,8,m,ie,s
slimpsier,s,r,9,s,ie,r
slimpsiest,s,t,10,s,ie,s
slimsier,s,r,8,s,ie,r
slimsiest,s,t,9,s,ie,s
slinkier,s,r,8,k,ie,r
slinkiest,s,t,9,k,ie,s
slipbodies,s,s,10,d,ie,s
slipperier,s,r,10,r,ie,r
slipperiest,s,t,11,r,ie,s
slippier,s,r,8,p,ie,r
slippiest,s,t,9,p,ie,s
sloeberries,s,s,11,r,ie,s
slopperies,s,s,10,r,ie,s
sloppier,s,r,8,p,ie,r
sloppiest,s,t,9,p,ie,s
sloshier,s,r,8,h,ie,r
sloshiest,s,t,9,h,ie,s
sloubbie,s,e,8,b,ie,
slouchier,s,r,9,h,ie,r
slouchiest,s,t,10,h,ie,s
sloughier,s,r,9,h,ie,r
sloughiest,s,t,10,h,ie,s
slovenlier,s,r,10,l,ie,r
slovenliest,s,t,11,l,ie,s
slowbellied,s,d,11,l,ie,d
slowbellies,s,s,11,l,ie,s
slowrie,s,e,7,r,ie,
sludgier,s,r,8,g,ie,r
sludgiest,s,t,9,g,ie,s
slummier,s,r,8,m,ie,r
slummiest,s,t,9,m,ie,s
slungbodies,s,s,11,d,ie,s
slurried,s,d,8,r,ie,d
slurries,s,s,8,r,ie,s
slushier,s,r,8,h,ie,r
slushiest,s,t,9,h,ie,s
smachrie,s,e,8,r,ie,
smarmier,s,r,8,m,ie,r
smarmiest,s,t,9,m,ie,s
smartie,s,e,7,t,ie,
smarties,s,s,8,t,ie,s
smearier,s,r,8,r,ie,r
smeariest,s,t,9,r,ie,s
smellie,s,e,7,l,ie,
smellier,s,r,8,l,ie,r
smelliest,s,t,9,l,ie,s
smelteries,s,s,10,r,ie,s
smiddie,s,e,7,d,ie,
smiercase,s,e,9,m,ie,r
smirkier,s,r,8,k,ie,r
smirkiest,s,t,9,k,ie,s
smitheries,s,s,10,r,ie,s
smithfield,s,d,10,f,ie,l
smithied,s,d,8,h,ie,d
smithier,s,r,8,h,ie,r
smithies,s,s,8,h,ie,s
smytrie,s,e,7,r,ie,
smittleish,s,h,10,l,ei,s
smoggier,s,r,8,g,ie,r
smoggiest,s,t,9,g,ie,s
smokier,s,r,7,k,ie,r
smokies,s,s,7,k,ie,s
smokiest,s,t,8,k,ie,s
smoothie,s,e,8,h,ie,
smoothies,s,s,9,h,ie,s
smudgier,s,r,8,g,ie,r
smudgiest,s,t,9,g,ie,s
smutchier,s,r,9,h,ie,r
smutchiest,s,t,10,h,ie,s
smuttier,s,r,8,t,ie,r
smuttiest,s,t,9,t,ie,s
snabbie,s,e,7,b,ie,
snaggier,s,r,8,g,ie,r
snaggiest,s,t,9,g,ie,s
snakeblennies,s,s,13,n,ie,s
snakeflies,s,s,10,l,ie,s
snakepiece,s,e,10,p,ie,c
snakier,s,r,7,k,ie,r
snakiest,s,t,8,k,ie,s
snappier,s,r,8,p,ie,r
snappiest,s,t,9,p,ie,s
snarlier,s,r,8,l,ie,r
snarliest,s,t,9,l,ie,s
snatchier,s,r,9,h,ie,r
snatchiest,s,t,10,h,ie,s
snazzier,s,r,8,z,ie,r
snazziest,s,t,9,z,ie,s
sneakier,s,r,8,k,ie,r
sneakiest,s,t,9,k,ie,s
sneezier,s,r,8,z,ie,r
sneeziest,s,t,9,z,ie,s
snies,s,s,5,n,ie,s
sniffier,s,r,8,f,ie,r
sniffiest,s,t,9,f,ie,s
snippetier,s,r,10,t,ie,r
snippetiest,s,t,11,t,ie,s
snippier,s,r,8,p,ie,r
snippiest,s,t,9,p,ie,s
snitchier,s,r,9,h,ie,r
snitchiest,s,t,10,h,ie,s
snobberies,s,s,10,r,ie,s
snobbier,s,r,8,b,ie,r
snobbiest,s,t,9,b,ie,s
snoopier,s,r,8,p,ie,r
snoopiest,s,t,9,p,ie,s
snootier,s,r,8,t,ie,r
snootiest,s,t,9,t,ie,s
snoozier,s,r,8,z,ie,r
snooziest,s,t,9,z,ie,s
snoqualmie,s,e,10,m,ie,
snottie,s,e,7,t,ie,
snottier,s,r,8,t,ie,r
snottiest,s,t,9,t,ie,s
snoutier,s,r,8,t,ie,r
snoutiest,s,t,9,t,ie,s
snowberries,s,s,11,r,ie,s
snowfield,s,d,9,f,ie,l
snowie,s,e,6,w,ie,
snowier,s,r,7,w,ie,r
snowiest,s,t,8,w,ie,s
snowshoeing,s,g,11,o,ei,n
snubbier,s,r,8,b,ie,r
snubbiest,s,t,9,b,ie,s
snuffier,s,r,8,f,ie,r
snuffiest,s,t,9,f,ie,s
snufflier,s,r,9,l,ie,r
snuffliest,s,t,10,l,ie,s
snuggerie,s,e,9,r,ie,
snuggeries,s,s,10,r,ie,s
snuggies,s,s,8,g,ie,s
soallies,s,s,8,l,ie,s
soapberries,s,s,11,r,ie,s
soaperies,s,s,9,r,ie,s
soapier,s,r,7,p,ie,r
soapiest,s,t,8,p,ie,s
soapolallie,s,e,11,l,ie,
sobeit,s,t,6,b,ei,t
sobriety,s,y,8,r,ie,t
sobrieties,s,s,10,r,ie,t
sobrieties,s,s,10,,ie,s
sociabilities,s,s,13,t,ie,s
socialities,s,s,11,t,ie,s
socies,s,s,6,c,ie,s
societal,s,l,8,c,ie,t
societally,s,y,10,c,ie,t
societary,s,y,9,c,ie,t
societarian,s,n,11,c,ie,t
societarianism,s,m,14,c,ie,t
societas,s,s,8,c,ie,t
societe,s,e,7,c,ie,t
societeit,s,t,9,c,ie,t
societeit,s,t,9,,ei,t
society,s,y,7,c,ie,t
societies,s,s,9,c,ie,t
societies,s,s,9,,ie,s
societyese,s,e,10,c,ie,t
societified,s,d,11,c,ie,t
societified,s,d,11,f,ie,d
societyish,s,h,10,c,ie,t
societyless,s,s,11,c,ie,t
societism,s,m,9,c,ie,t
societist,s,t,9,c,ie,t
societology,s,y,11,c,ie,t
societologist,s,t,13,c,ie,t
sociologies,s,s,11,g,ie,s
sociopathies,s,s,12,h,ie,s
sociosexualities,s,s,16,t,ie,s
sodalities,s,s,10,t,ie,s
soddier,s,r,7,d,ie,r
soddies,s,s,7,d,ie,s
soddiest,s,t,8,d,ie,s
sodomies,s,s,8,m,ie,s
softie,s,e,6,t,ie,
softies,s,s,7,t,ie,s
soggier,s,r,7,g,ie,r
soggiest,s,t,8,g,ie,s
soiesette,s,e,9,o,ie,s
soilier,s,r,7,l,ie,r
soiliest,s,t,8,l,ie,s
sokemanries,s,s,11,r,ie,s
solanein,s,n,8,n,ei,n
solaneine,s,e,9,n,ei,n
solariego,s,o,9,r,ie,g
soldanrie,s,e,9,r,ie,
soldier,s,r,7,d,ie,r
soldierbird,s,d,11,d,ie,r
soldierbush,s,h,11,d,ie,r
soldierdom,s,m,10,d,ie,r
soldiered,s,d,9,d,ie,r
soldieress,s,s,10,d,ie,r
soldierfare,s,e,11,d,ie,r
soldierfish,s,h,11,d,ie,r
soldierfishes,s,s,13,d,ie,r
soldierhearted,s,d,14,d,ie,r
soldierhood,s,d,11,d,ie,r
soldiery,s,y,8,d,ie,r
soldieries,s,s,10,d,ie,r
soldieries,s,s,10,,ie,s
soldiering,s,g,10,d,ie,r
soldierize,s,e,10,d,ie,r
soldierly,s,y,9,d,ie,r
soldierlike,s,e,11,d,ie,r
soldierliness,s,s,13,d,ie,r
soldierproof,s,f,12,d,ie,r
soldiers,s,s,8,d,ie,r
soldiership,s,p,11,d,ie,r
soldierwise,s,e,11,d,ie,r
soldierwood,s,d,11,d,ie,r
soleidae,s,e,8,l,ei,d
soleiform,s,m,9,l,ei,f
soleil,s,l,6,l,ei,l
solein,s,n,6,l,ei,n
solemnified,s,d,11,f,ie,d
solemnities,s,s,11,t,ie,s
solepiece,s,e,9,p,ie,c
solidarities,s,s,12,t,ie,s
solidified,s,d,10,f,ie,d
solidifier,s,r,10,f,ie,r
solidifies,s,s,10,f,ie,s
solidities,s,s,10,t,ie,s
soliloquies,s,s,11,u,ie,s
solitaries,s,s,10,r,ie,s
solubilities,s,s,12,t,ie,s
solvencies,s,s,10,c,ie,s
sombreish,s,h,9,r,ei,s
sombreite,s,e,9,r,ei,t
somdiel,s,l,7,d,ie,l
somebodies,s,s,10,d,ie,s
sommelier,s,r,9,l,ie,r
sommeliers,s,s,10,l,ie,r
somnifacient,s,t,12,c,ie,n
somniloquies,s,s,12,u,ie,s
somnolencies,s,s,12,c,ie,s
sonnies,s,s,7,n,ie,s
sonorities,s,s,10,t,ie,s
sonsie,s,e,6,s,ie,
sonsier,s,r,7,s,ie,r
sonsiest,s,t,8,s,ie,s
soogeeing,s,g,9,e,ei,n
soogeing,s,g,8,g,ei,n
sookie,s,e,6,k,ie,
sootied,s,d,7,t,ie,d
sootier,s,r,7,t,ie,r
sootiest,s,t,8,t,ie,s
sophies,s,s,7,h,ie,s
sophistries,s,s,11,r,ie,s
soppier,s,r,7,p,ie,r
soppiest,s,t,8,p,ie,s
sorbefacient,s,t,12,c,ie,n
sorceries,s,s,9,r,ie,s
sororities,s,s,10,t,ie,s
sorrier,s,r,7,r,ie,r
sorriest,s,t,8,r,ie,s
sortie,s,e,6,t,ie,
sortied,s,d,7,t,ie,d
sortieing,s,g,9,t,ie,i
sorties,s,s,7,t,ie,s
sosie,s,e,5,s,ie,
sossiego,s,o,8,s,ie,g
sotie,s,e,5,t,ie,
sottie,s,e,6,t,ie,
souchie,s,e,7,h,ie,
souffleing,s,g,10,l,ei,n
souldie,s,e,7,d,ie,
soupier,s,r,7,p,ie,r
soupiere,s,e,8,p,ie,r
soupieres,s,s,9,p,ie,r
soupiest,s,t,8,p,ie,s
sourbellies,s,s,11,l,ie,s
sourberries,s,s,11,r,ie,s
southerlies,s,s,11,l,ie,s
southronie,s,e,10,n,ie,
southwesterlies,s,s,15,l,ie,s
sovereign,s,n,9,r,ei,g
sovereigness,s,s,12,r,ei,g
sovereignize,s,e,12,r,ei,g
sovereignly,s,y,11,r,ei,g
sovereignness,s,s,13,r,ei,g
sovereigns,s,s,10,r,ei,g
sovereignship,s,p,13,r,ei,g
sovereignty,s,y,11,r,ei,g
sovereignties,s,s,13,r,ei,g
sovereignties,s,s,13,t,ie,s
soviet,s,t,6,v,ie,t
sovietdom,s,m,9,v,ie,t
sovietic,s,c,8,v,ie,t
sovietism,s,m,9,v,ie,t
sovietist,s,t,9,v,ie,t
sovietistic,s,c,11,v,ie,t
sovietization,s,n,13,v,ie,t
sovietize,s,e,9,v,ie,t
sovietized,s,d,10,v,ie,t
sovietizes,s,s,10,v,ie,t
sovietizing,s,g,11,v,ie,t
soviets,s,s,7,v,ie,t
sovranties,s,s,10,t,ie,s
sowbellies,s,s,10,l,ie,s
spaeing,s,g,7,a,ei,n
spaeings,s,s,8,a,ei,n
spanglier,s,r,9,l,ie,r
spangliest,s,t,10,l,ie,s
spaniel,s,l,7,n,ie,l
spaniellike,s,e,11,n,ie,l
spaniels,s,s,8,n,ie,l
spanielship,s,p,11,n,ie,l
spanpiece,s,e,9,p,ie,c
sparkier,s,r,8,k,ie,r
sparkiest,s,t,9,k,ie,s
sparpiece,s,e,9,p,ie,c
sparrier,s,r,8,r,ie,r
sparriest,s,t,9,r,ie,s
sparsities,s,s,10,t,ie,s
spartein,s,n,8,t,ei,n
sparteine,s,e,9,t,ei,n
sparterie,s,e,9,r,ie,
spasticities,s,s,12,t,ie,s
spavie,s,e,6,v,ie,
spavied,s,d,7,v,ie,d
spavies,s,s,7,v,ie,s
spaviet,s,t,7,v,ie,t
speakablies,s,s,11,l,ie,s
speakeasies,s,s,11,s,ie,s
speakie,s,e,7,k,ie,
speakies,s,s,8,k,ie,s
specchie,s,e,8,h,ie,
specialities,s,s,12,t,ie,s
specialties,s,s,11,t,ie,s
specie,s,e,6,c,ie,
species,s,s,7,c,ie,s
speciesism,s,m,10,c,ie,s
speciestaler,s,r,12,c,ie,s
specificities,s,s,13,t,ie,s
specified,s,d,9,f,ie,d
specifier,s,r,9,f,ie,r
specifiers,s,s,10,f,ie,r
specifies,s,s,9,f,ie,s
speciosities,s,s,12,t,ie,s
speckier,s,r,8,k,ie,r
speckiest,s,t,9,k,ie,s
spectrographies,s,s,15,h,ie,s
spectrometries,s,s,14,r,ie,s
spectroscopies,s,s,14,p,ie,s
speechified,s,d,11,f,ie,d
speechifier,s,r,11,f,ie,r
speedier,s,r,8,d,ie,r
speediest,s,t,9,d,ie,s
speight,s,t,7,p,ei,g
speil,s,l,5,p,ei,l
speiled,s,d,7,p,ei,l
speiling,s,g,8,p,ei,l
speils,s,s,6,p,ei,l
speir,s,r,5,p,ei,r
speired,s,d,7,p,ei,r
speiring,s,g,8,p,ei,r
speirs,s,s,6,p,ei,r
speise,s,e,6,p,ei,s
speises,s,s,7,p,ei,s
speiskobalt,s,t,11,p,ei,s
speiss,s,s,6,p,ei,s
speisscobalt,s,t,12,p,ei,s
speisses,s,s,8,p,ei,s
spencie,s,e,7,c,ie,
spermaries,s,s,10,r,ie,s
spewier,s,r,7,w,ie,r
spewiest,s,t,8,w,ie,s
sphenoparietal,s,l,14,r,ie,t
sphericities,s,s,12,t,ie,s
spherier,s,r,8,r,ie,r
spheriest,s,t,9,r,ie,s
sphygmographies,s,s,15,h,ie,s
spiceberries,s,s,12,r,ie,s
spiceries,s,s,9,r,ie,s
spicier,s,r,7,c,ie,r
spiciest,s,t,8,c,ie,s
spiderier,s,r,9,r,ie,r
spideriest,s,t,10,r,ie,s
spied,s,d,5,p,ie,d
spiegel,s,l,7,p,ie,g
spiegeleisen,s,n,12,p,ie,g
spiegeleisen,s,n,12,l,ei,s
spiegels,s,s,8,p,ie,g
spiel,s,l,5,p,ie,l
spieled,s,d,7,p,ie,l
spieler,s,r,7,p,ie,l
spielers,s,s,8,p,ie,l
spieling,s,g,8,p,ie,l
spiels,s,s,6,p,ie,l
spier,s,r,5,p,ie,r
spiered,s,d,7,p,ie,r
spiering,s,g,8,p,ie,r
spiers,s,s,6,p,ie,r
spies,s,s,5,p,ie,s
spiffier,s,r,8,f,ie,r
spiffiest,s,t,9,f,ie,s
spikier,s,r,7,k,ie,r
spikiest,s,t,8,k,ie,s
spindlier,s,r,9,l,ie,r
spindliest,s,t,10,l,ie,s
spinier,s,r,7,n,ie,r
spiniest,s,t,8,n,ie,s
spinneries,s,s,10,r,ie,s
spinnies,s,s,8,n,ie,s
spiritualities,s,s,14,t,ie,s
spiritualties,s,s,13,t,ie,s
spirlie,s,e,7,l,ie,
splanchnicectomies,s,s,18,m,ie,s
splashier,s,r,9,h,ie,r
splashiest,s,t,10,h,ie,s
spleenier,s,r,9,n,ie,r
spleeniest,s,t,10,n,ie,s
splenectomies,s,s,13,m,ie,s
splenocleisis,s,s,13,l,ei,s
splotchier,s,r,10,h,ie,r
splotchiest,s,t,11,h,ie,s
splurgier,s,r,9,g,ie,r
splurgiest,s,t,10,g,ie,s
spongeflies,s,s,11,l,ie,s
spongier,s,r,8,g,ie,r
spongiest,s,t,9,g,ie,s
spongillaflies,s,s,14,l,ie,s
spontaneity,s,y,11,n,ei,t
spontaneities,s,s,13,n,ei,t
spontaneities,s,s,13,,ie,s
spooferies,s,s,10,r,ie,s
spookeries,s,s,10,r,ie,s
spookier,s,r,8,k,ie,r
spookies,s,s,8,k,ie,s
spookiest,s,t,9,k,ie,s
spoonier,s,r,8,n,ie,r
spoonies,s,s,8,n,ie,s
spooniest,s,t,9,n,ie,s
sportier,s,r,8,t,ie,r
sportiest,s,t,9,t,ie,s
spottier,s,r,8,t,ie,r
spottiest,s,t,9,t,ie,s
sprawlier,s,r,9,l,ie,r
sprawliest,s,t,10,l,ie,s
spreeing,s,g,8,e,ei,n
spried,s,d,6,r,ie,d
sprier,s,r,6,r,ie,r
spriest,s,t,7,r,ie,s
spriggier,s,r,9,g,ie,r
spriggiest,s,t,10,g,ie,s
sprightlier,s,r,11,l,ie,r
sprightliest,s,t,12,l,ie,s
springeing,s,g,10,g,ei,n
springfield,s,d,11,f,ie,l
springier,s,r,9,g,ie,r
springiest,s,t,10,g,ie,s
sprittie,s,e,8,t,ie,
sprucier,s,r,8,c,ie,r
spruciest,s,t,9,c,ie,s
spuilyie,s,e,8,y,ie,
spuilzie,s,e,8,z,ie,
spulyie,s,e,7,y,ie,
spulyiement,s,t,11,y,ie,m
spulzie,s,e,7,z,ie,
spumier,s,r,7,m,ie,r
spumiest,s,t,8,m,ie,s
spunkie,s,e,7,k,ie,
spunkier,s,r,8,k,ie,r
spunkies,s,s,8,k,ie,s
spunkiest,s,t,9,k,ie,s
spunnies,s,s,8,n,ie,s
spurdie,s,e,7,d,ie,
spuries,s,s,7,r,ie,s
spurreies,s,s,9,r,ei,e
spurrier,s,r,8,r,ie,r
spurriers,s,s,9,r,ie,r
spurries,s,s,8,r,ie,s
squabbier,s,r,9,b,ie,r
squabbiest,s,t,10,b,ie,s
squallier,s,r,9,l,ie,r
squalliest,s,t,10,l,ie,s
squaloidei,s,i,10,d,ei,
squamoparietal,s,l,14,r,ie,t
squamosoparietal,s,l,16,r,ie,t
squarier,s,r,8,r,ie,r
